,title,date,URL,summary,topic
183,White House Says Fewer Cybersecurity Incidents Affected Federal Networks in 2019,"Mon, 08 Jun 2020 09:40:00 -0400",https://www.securitymagazine.com/articles/92540-white-house-says-fewer-cybersecurity-incidents-affected-federal-networks-in-2019,"In a Federal Information Security Modernization Act of 2014 report filed with Congress last week, the White House says the number of cybersecurity incidents recorded at US federal agencies in 2019 went down by 8 percent.",other
184,Maritime Industry Sees 400% Increase in Attempted Cyberattacks Since February 2020,"Mon, 08 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92541-maritime-industry-sees-400-increase-in-attempted-cyberattacks-since-february-2020,"There has been a 400 percent increase in attempted hacks since February 2020 coinciding with a period when the maritime industry turned to greater use of technology and working from home due to the Coronavirus pandemic, according to Israeli cybersecurity specialist Naval Dome.",other
185,Mittal Desai Named Chief Information Officer for the Federal Energy Regulatory Commission,"Mon, 08 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92539-mittal-desai-named-chief-information-officer-for-the-federal-energy-regulatory-commission,"Federal Energy Regulatory Commission (FERC) Chairman Neil Chatterjee announced the selection of Mittal Desai to serve as the Commission’s Chief Information Officer, effective June 7, 2020. Desai currently is a Senior Advisor and Risk Analyst in FERC’s Office of the Executive Director.",other
186,Ryan Smith Named Vice President and Chief Information Officer at Intermountain Healthcare,"Mon, 08 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92538-ryan-smith-named-vice-president-and-chief-information-officer-at-intermountain-healthcare,Ryan Smith has been selected as Intermountain Healthcare’s new vice president and chief information officer (CIO) after an extensive nationwide search following the announcement of Marc Probst’s upcoming retirement.,other
187,Data Breach Report in Capital One Litigation Not Privileged,"Fri, 05 Jun 2020 13:30:00 -0400",https://www.securitymagazine.com/articles/92535-data-breach-report-in-capitol-one-litigation-not-privileged,"On May 26, the District Court found in the In Re: Capital One Consumer Data Security Breach Litigation that a report prepared by Mandiant concerning the Capital One data breach (Breach Report) was not protected by the work product privilege and must be turned over to Plaintiffs. What are some lessons to be learned from this data breach litigation response?",data issues
188,Elizabeth Lindsay-Wood Joins Moffitt Cancer Center as Chief Information Officer,"Fri, 05 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92534-elizabeth-lindsay-wood-joins-moffitt-cancer-center-as-chief-information-officer,"Elizabeth “Beth” Lindsay-Wood, MBA, CHCIO, has joined Moffitt Cancer Center as vice president and chief information officer (CIO). She will be responsible for leading Moffitt’s information technology teams and preparing the organization to accelerate its digital transformation.",other
189,Nearly 80% of Companies Experienced a Cloud Data Breach in Past 18 Months,"Fri, 05 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92533-nearly-80-of-companies-experienced-a-cloud-data-breach-in-past-18-months,"Nearly 80% of the companies surveyed had experienced at least one cloud data breach in the past 18 months, and nearly half (43%) reported 10 or more breaches, according to a new study from Ermetic and intelligence firm IDC.",data issues
190,Google Researchers Warn Iranian and Chinese Hackers Targeting Presidential Candidates,"Fri, 05 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92532-google-researchers-warn-iranian-and-chinese-hackers-targeting-presidential-candidates,Google Threat Analysis Group researchers warn that Chinese and Iranian hackers are targeting campaign staffers for both President Donald Trump and Presidential candidate Joe Biden with phishing emails.,phishing
191,CISA Launches CISA Central to Keep Public and Private Partners Informed on Relevant Physical and Cyber Threats,"Fri, 05 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92531-cisa-launches-cisa-central-to-keep-public-and-private-partners-informed-on-relevant-physical-and-cyber-threats,"The Cybersecurity and Infrastructure Security Agency (CISA) has launched CISA Central, a hub for staying on top of threats and emerging risks to the nation’s critical infrastructure, whether they’re of cyber, communications or physical origin.",other
192,NIST Seeks Participants for Digital Forensics Exercise,"Fri, 05 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92529-nist-seeks-participants-for-digital-forensics-exercise,The National Institute of Standards and Technology (NIST) is looking for public and private sector experts to take part in an exercise that will evaluate the digital forensics community’s ability to conduct mobile- and computer-based investigations.,other
193,MetaCompliance Releases Playbook for Changing Cybersecurity Culture,"Fri, 05 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92528-metacompliance-releases-playbook-for-changing-cyber-security-culture,"Global Cybersecurity specialist MetaCompliance announced the publication of a new book, titled Cyber Security Awareness For Dummies.",other
194,Recruiting the Future of Security: Finding Future CISOs,"Thu, 04 Jun 2020 14:02:00 -0400",https://www.securitymagazine.com/articles/92521-recruiting-the-future-of-security-finding-future-cisos,"It is no secret that finding and recruiting strong Chief Information Security Officer (CISO) candidates is far from easy. Many CISOs typically stay in a role for a few years and subsequently are not able to dedicate adequate time to the development of junior leaders who could become the next wave of security leaders. Most organizations are forced to look externally for the experience they require. However, looking for outside hires also contributes to the shortage of potential internal leaders, as skilled professionals are often overlooked. For the security industry to thrive, this needs to change, and it starts with grooming the next generation of leaders.",other
195,Meeting 5G’s Extreme IoT Security Demands with Network-Based Solutions,"Thu, 04 Jun 2020 14:00:00 -0400",https://www.securitymagazine.com/articles/92520-meeting-5gs-extreme-iot-security-demands-with-network-based-solutions,"According to a report from Cisco, 5G’s faster broadband (10 to 20 times faster than 4G) will enable 12 billion mobile-ready devices and IoT connections by 2022 compared to 9 billion in 2017. While this is great news for the rising number of smart device users globally, the increased connectivity can be taxing for IoT security. The combination of higher bandwidth and lower latency is a double-edged sword. While it enables new, exciting use cases like Vehicle-to-Vehicle and telemedicine, it is critical to not lose sight of the fact that it expands the scope of security threats, such as ransomware and botnets, among others.",other
196,Most Active Ransomware Strains Targeting Enterprise Networks,"Thu, 04 Jun 2020 14:00:00 -0400",https://www.securitymagazine.com/articles/92519-most-active-ransomware-strains-targeting-enterprise-networks,"Although the ransomware plague took a nosedive in terms of the victim count years ago, it’s still alive and kicking. It used to home in on any computers indiscriminately, but at some point, the malicious actors realized they could squeeze a lot more profit out of the enterprise than out of individual users. This shift made businesses the most coveted target for ransomware operators.",other
197,"Beware of Hurricane-Related Scams, Warns CISA","Thu, 04 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92527-beware-of-hurricane-related-scams-warns-cisa,The Cybersecurity and Infrastructure Security Agency (CISA) warns users to remain on alert for malicious cyber activity targeting potential disaster victims and charitable donors following a hurricane.,other
198,US Maritime Critical Infrastructure Stakeholders Form Nonprofit to Promote Cybersecurity Information Sharing,"Thu, 04 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92526-us-maritime-critical-infrastructure-stakeholders-form-nonprofit-to-promote-cybersecurity-information-sharing,The Maritime Transportation System Information Sharing and Analysis Center (MTS-ISAC) was formed as a nonprofit by a group of U.S.-based maritime critical infrastructure stakeholders to promote cybersecurity information sharing throughout the community.,other
199,Two Army Installations Selected for 5G Testing and Experimentation,"Thu, 04 Jun 2020 00:00:00 -0400",https://www.securitymagazine.com/articles/92525-two-army-installations-selected-for-5g-testing-and-experimentation,"The U.S. Army's National Training Center at Fort Irwin, California and Fort Hood, Texas were selected by DoD for their second round of 5G communications testing and experimentation.",other
200,Pentagon Issues Hacking Challenge,"Tue, 09 Jun 2020 17:59:00 GMT",https://www.infosecurity-magazine.com:443/news/pentagon-issues-hacking-challenge/,Defense Advanced Research Projects Agency invites hackers to crack new ultra-secure hardware,other
201,Trustworthy AI Initiative Launched,"Tue, 09 Jun 2020 17:00:00 GMT",https://www.infosecurity-magazine.com:443/news/trustworthy-ai-initiative-launched/,Initiative launched to promote the development of trustworthy artificial intelligence technology,other
202,Cyber-Incidents Surge 366% at NASA,"Tue, 09 Jun 2020 16:29:00 GMT",https://www.infosecurity-magazine.com:443/news/cyber-incidents-surge-366-at-nasa/,Cyber-incidents at NASA rose 366% in 2019 as millions slashed from cybersecurity budget,other
203,41% of UK Workers Haven’t Received Adequate Cybersecurity Training,"Tue, 09 Jun 2020 14:42:00 GMT",https://www.infosecurity-magazine.com:443/news/uk-workers-not-recieved/,Lack of training is putting businesses at risk of cyber-attacks,other
204,Microsoft Predicts Escalation of Zero Trust in Lockdown Environments,"Tue, 09 Jun 2020 13:30:00 GMT",https://www.infosecurity-magazine.com:443/news/microsoft-zero-trust-lockdown/,Continued lockdown will lead to increased Zero Trust deployment,other
205,CSA Virtual Summit: Future of European Cloud Services Scheme Detailed,"Tue, 09 Jun 2020 12:19:00 GMT",https://www.infosecurity-magazine.com:443/news/cloud-services-scheme/,ENISA discusses the development of the European certification scheme for cloud services,other
206,IBM Quits Facial Recognition Over Rights Concerns,"Tue, 09 Jun 2020 10:45:00 GMT",https://www.infosecurity-magazine.com:443/news/ibm-quits-facial-recognition-over/,Open letter to Congress warns of biased use of AI,other
207,More S3 Buckets Compromised with Magecart and Malicious Redirector,"Tue, 09 Jun 2020 09:35:00 GMT",https://www.infosecurity-magazine.com:443/news/s3-compromised-magecart-malicious/,Malicious code spread via misconfigured AWS infrastructure,other
208,New HMRC SMS Phishing Scam Targets Self-Employed Workers,"Tue, 09 Jun 2020 08:50:00 GMT",https://www.infosecurity-magazine.com:443/news/new-hmrc-phishing-scam/,Griffin Law uncovers new scam designed to steal data from SEISS users during COVID-19 pandemic,data issues
209,Honda Tackling Suspected Ransomware Infection,"Tue, 09 Jun 2020 08:36:00 GMT",https://www.infosecurity-magazine.com:443/news/honda-tackling-suspected/,Carmaker reveals incident affecting its IT network,other
210,Animal Rights Group Hacked Over Exploded Elephant Comments,"Mon, 08 Jun 2020 17:58:00 GMT",https://www.infosecurity-magazine.com:443/news/people-for-animals-hacked/,Accusations over elephant’s death lead to hack of animal rights group’s website,other
211,US University to Host INTERPOL Digital Forensics Conference,"Mon, 08 Jun 2020 16:50:00 GMT",https://www.infosecurity-magazine.com:443/news/us-university-to-host-interpol/,INTERPOL digital forensics conference to be hosted virtually by University of New Haven,other
212,"Not Just Good Security Products, But a Good Partner","Tue, 09 Jun 2020 16:36:42 +0000",https://blog.trendmicro.com/good-partner/,"The analyst firm Canalys annually produces their Cybersecurity Leadership Matrix. Whereas many third-party assessments are looking at just the security product, this one focuses on the value to channel partners. Sidebar: what is the channel? If you aren’t actively buying or selling cybersecurity and aren’t familiar with the term, the short answer is that the...
The post Not Just Good Security Products, But a Good Partner appeared first on .",other
213,This Week in Security News: Google Faces Privacy Lawsuit Over Tracking Users in Incognito Mode and TrickBot Adds Enterprise-grade Module to Malware Arsenal,"Fri, 05 Jun 2020 12:32:59 +0000",https://blog.trendmicro.com/this-week-in-security-news-google-faces-privacy-lawsuit-over-tracking-users-in-incognito-mode-and-trickbot-adds-enterprise-grade-module-to-malware-arsenal/,"Welcome to our weekly roundup, where we share what you need to know about the cybersecurity news and events that happened over the past few days. This week, learn about a new module for the infamous trojan known as TrickBot that has been deployed. Also, read about Google’s $5 billion class-action lawsuit over claims that...
The post This Week in Security News: Google Faces Privacy Lawsuit Over Tracking Users in Incognito Mode and TrickBot Adds Enterprise-grade Module to Malware Arsenal appeared first on .",other
214,"Message from Eva Chen – as a human being, not a CEO: We need to speak out and act against racism","Fri, 05 Jun 2020 05:14:19 +0000",https://blog.trendmicro.com/message-from-eva-chen-as-a-human-being-not-a-ceo-we-need-to-speak-out-and-act-against-racism/,"  I would like to express my outrage over the brutal killings of George Floyd, Breonna Taylor, and Ahmaud Arbery – not as the CEO of an international company, but as a human being and a citizen of the world. It makes me very sad, but also intensely frustrated and angry to realize how little...
The post Message from Eva Chen – as a human being, not a CEO: We need to speak out and act against racism appeared first on .",other
215,This Week in Security News: How the Cybercriminal Underground Has Changed in 5 Years and the NSA Warns of New Sandworm Attacks on Email Servers,"Fri, 29 May 2020 12:27:26 +0000",https://blog.trendmicro.com/this-week-in-security-news-how-the-cybercriminal-underground-has-changed-in-5-years-and-the-nsa-warns-of-new-sandworm-attacks-on-email-servers/,"Welcome to our weekly roundup, where we share what you need to know about the cybersecurity news and events that happened over the past few days. This week, learn about how, over the past five years, the cybercriminal underground has seen a major shift to new platforms, communications channels, products, and services. Also, read about...
The post This Week in Security News: How the Cybercriminal Underground Has Changed in 5 Years and the NSA Warns of New Sandworm Attacks on Email Servers appeared first on .",other
216,Principles of a Cloud Migration – Security W5H – The HOW,"Wed, 27 May 2020 21:09:34 +0000",https://blog.trendmicro.com/principles-of-a-cloud-migration-security-w5h-the-how/,"“How about… ya!” Security needs to be treated much like DevOps in evolving organizations; everyone in the company has a responsibility to make sure it is implemented. It is not just a part of operations, but a cultural shift in doing things right the first time – Security by default. Here are a few pointers...
The post Principles of a Cloud Migration – Security W5H – The HOW appeared first on .",other
217,Securing the Connected World with Support for The Shadowserver Foundation,"Wed, 27 May 2020 12:20:10 +0000",https://blog.trendmicro.com/securing-the-connected-world-with-support-for-the-shadowserver-foundation/,"If the first few months of 2020 have taught us anything, it’s the importance of collaboration and partnership to tackle a common enemy. This is true of efforts to fight the current pandemic, and it’s also true of the fight against cybercrime. That’s why Trend Micro has, over the years, struck partnerships with various organizations...
The post Securing the Connected World with Support for The Shadowserver Foundation appeared first on .",other
218,"21 Tips to Stay Secure, Private, and Productive as You Work from Home on Your Mac","Wed, 27 May 2020 10:37:45 +0000",https://blog.trendmicro.com/21-tips-to-stay-secure-private-and-productive-as-you-work-from-home-on-your-mac/,"Nowadays, Macs are part of the work-from-home workforce during the COVID-19 pandemic. If you’ve brought a Mac from the office to home, it’s likely your IT department has already set it up to meet your company’s security policies. But what if you’re enlisting a Mac already at home to do duty for your company? You...
The post 21 Tips to Stay Secure, Private, and Productive as You Work from Home on Your Mac appeared first on .",other
219,Is Cloud Computing Any Safer From Malicious Hackers?,"Tue, 26 May 2020 15:04:12 +0000",https://blog.trendmicro.com/is-cloud-computing-any-safer-from-malicious-hackers/,"Cloud computing has revolutionized the IT world, making it easier for companies to deploy infrastructure and applications and deliver their services to the public. The idea of not spending millions of dollars on equipment and facilities to host an on-premises data center is a very attractive prospect to many. And certainly, moving resources to the...
The post Is Cloud Computing Any Safer From Malicious Hackers? appeared first on .",data issues
220,How the Cybercriminal Underground Has Changed in 5 Years,"Tue, 26 May 2020 12:15:40 +0000",https://blog.trendmicro.com/how-the-cybercriminal-underground-has-changed-in-5-years/,"The cybercrime economy is one of the runaway success stories of the 21st century — at least, for those who participate in it. Estimates claim it could be worth over $1 trillion annually, more than the GDP of many countries. Part of that success is due to its ability to evolve and shift as the...
The post How the Cybercriminal Underground Has Changed in 5 Years appeared first on .",other
221,"This Week in Security News: New Bluetooth Vulnerability Exposes Billions of Devices to Hackers and Backdoor, Devil Shadow Botnet Hidden in Fake Zoom Installers","Fri, 22 May 2020 12:55:16 +0000",https://blog.trendmicro.com/this-week-in-security-news-new-bluetooth-vulnerability-exposes-billions-of-devices-to-hackers-and-backdoor-devil-shadow-botnet-hidden-in-fake-zoom-installers/,"Welcome to our weekly roundup, where we share what you need to know about the cybersecurity news and events that happened over the past few days. This week, read about a new security vulnerability in Bluetooth that could potentially allow an attacker to spoof a remotely paired device. Also, learn about two malware files that...
The post This Week in Security News: New Bluetooth Vulnerability Exposes Billions of Devices to Hackers and Backdoor, Devil Shadow Botnet Hidden in Fake Zoom Installers appeared first on .",vulnerabilities
222,Critical traffic light system vulnerability could cause ‘chaos’ on the roads,"Tue, 09 Jun 2020 14:47:10 GMT",https://portswigger.net/daily-swig/critical-traffic-light-system-vulnerability-could-cause-chaos-on-the-roads,Open port gave green light to hardware hackers,other
223,Election security: Democracy Live’s online voting system ‘open to manipulation’,"Tue, 09 Jun 2020 13:18:40 GMT",https://portswigger.net/daily-swig/election-security-democracy-lives-online-voting-system-open-to-manipulation,Academics outline series of changes to make OmniBallot platform safer,other
224,South African healthcare provider hit by cyber-attack,"Tue, 09 Jun 2020 10:26:27 GMT",https://portswigger.net/daily-swig/south-african-healthcare-provider-hit-by-cyber-attack,Life Healthcare is investigating extent to which patients’ data has been compromised,data issues
225,OWASP Chapters All Day conference reunites security community in wake of Covid-19,"Mon, 08 Jun 2020 14:09:51 GMT",https://portswigger.net/daily-swig/owasp-chapters-all-day-conference-reunites-security-community-in-wake-of-covid-19,Global webinar brought hours of security research and related content to members’ own homes,other
226,ST Engineering conducting ‘rigorous review’ of systems after US subsidiary hit by ransomware attack,"Mon, 08 Jun 2020 11:55:39 GMT",https://portswigger.net/daily-swig/st-engineering-conducting-rigorous-review-of-systems-after-us-subsidiary-hit-by-ransomware-attack,VT San Antonio Aerospace fell victim to the Maze cybercrime group last week,other
227,"Terms of engagement: US computer crime laws out of step with changing attitudes to pen tests, ethical hacking","Fri, 05 Jun 2020 15:53:40 GMT",https://portswigger.net/daily-swig/terms-of-engagement-us-computer-crime-laws-out-of-step-with-changing-attitudes-to-pen-tests-ethical-hacking,"An upcoming US Supreme Court ruling may bring some much-needed clarity to the Computer Fraud and Abuse Act, but some security pros are arguing for more sweeping reforms",other
228,Grafana fixes vulnerability in data visualization tool,"Fri, 05 Jun 2020 14:04:00 GMT",https://portswigger.net/daily-swig/grafana-fixes-vulnerability-in-data-visualization-tool,High-risk bug could allow attackers to gain internal network access,other
229,Europol launches financial crime unit as crooks exploit Covid-19 pandemic,"Fri, 05 Jun 2020 12:01:16 GMT",https://portswigger.net/daily-swig/europol-launches-financial-crime-unit-as-crooks-exploit-covid-19-pandemic,More than 60 Europol staff now working to combat thriving organized crime market,other
230,"Tycoon ransomware poses new threat to education, IT organizations","Thu, 04 Jun 2020 15:10:30 GMT",https://portswigger.net/daily-swig/tycoon-ransomware-poses-new-threat-to-education-it-organizations,Stealthy malware strain uses uncommon file format to evade detection,other
231,Contact tracing bug bounty: France’s StopCovid project launches public program,"Thu, 04 Jun 2020 14:36:36 GMT",https://portswigger.net/daily-swig/contact-tracing-bug-bounty-frances-stopcovid-project-launches-public-program,"YesWeHack will pay up to $2,240 per flaw in app developers built pro bono",other
232,Kubernetes security flaw also earns bug bounty from Microsoft,"Thu, 04 Jun 2020 13:30:44 GMT",https://portswigger.net/daily-swig/kubernetes-security-flaw-also-earns-bug-bounty-from-microsoft,"A riddle, wrapped inside an enigma, inside a container",other
233,VMware Cloud Director vulnerability allowed for full cloud infrastructure takeover,"Thu, 04 Jun 2020 10:01:07 GMT",https://portswigger.net/daily-swig/vmware-cloud-director-vulnerability-allowed-for-full-cloud-infrastructure-takeover,Expression Language injection bug gave attackers full access to private cloud accounts,other
234,Cloudflare tracks massive spike in cyber-attacks as protests rage against George Floyd death,"Wed, 03 Jun 2020 16:02:00 GMT",https://portswigger.net/daily-swig/cloudflare-tracks-massive-spike-in-cyber-attacks-as-protests-rage-against-george-floyd-death,Anti-racist groups and government sites were peppered with malicious HTTP requests over the weekend,other
235,RMIScout: New hacking tool brute-forces Java RMI servers for vulnerabilities,"Wed, 03 Jun 2020 14:47:18 GMT",https://portswigger.net/daily-swig/rmiscout-new-hacking-tool-brute-forces-java-rmi-servers-for-vulnerabilities,Scouting for bugs,other
236,Cybercrime report: Malware slingers riding the crest of the coronavirus pandemic,"Wed, 03 Jun 2020 10:53:18 GMT",https://portswigger.net/daily-swig/cybercrime-report-malware-slingers-riding-the-crest-of-the-coronavirus-pandemic,Exploit-ridden websites and phishing emails singled out as main conduits for increase in malware activity,phishing
237,WordPress security: Critical flaw fixed in bbPress forum plugin,"Tue, 02 Jun 2020 15:25:05 GMT",https://portswigger.net/daily-swig/wordpress-security-critical-flaw-fixed-in-bbpress-forum-plugin,"More than 300,000 sites at risk from exploit that could grant attackers full control of forums",other
238,Microsoft throws weight behind machine learning hacking competition,"Tue, 02 Jun 2020 13:14:00 GMT",https://portswigger.net/daily-swig/microsoft-throws-weight-behind-machine-learning-hacking-competition,ML security evasion event is based on a similar competition held at DEF CON 27 last summer,other
239,Taiwan government mega-breach feared as trove of 20m citizens’ data found on dark web,"Tue, 02 Jun 2020 12:02:36 GMT",https://portswigger.net/daily-swig/taiwan-government-mega-breach-feared-as-trove-of-20m-citizens-data-found-on-dark-web,"Database has now been removed from underground marketplace, researchers have confirmed",other
240,Facebook security: Researcher scoops $31k bug bounty for flagging SSRF vulnerabilities,"Mon, 01 Jun 2020 15:47:18 GMT",https://portswigger.net/daily-swig/facebook-security-researcher-scoops-31k-bug-bounty-for-flagging-ssrf-vulnerabilities,Who says you have to start small?,other
241,‘Sign in with Apple’ vulnerability find earns $100k bug bounty,"Mon, 01 Jun 2020 14:51:59 GMT",https://portswigger.net/daily-swig/sign-in-with-apple-vulnerability-find-earns-100k-bug-bounty,Forged requests flaw leads to six-figure payout,other
242,The Arm Mac is Nigh: Apple to Drop Intel Imminently – Reports,"Tue, 09 Jun 2020 14:59:26 +0000",https://www.cbronline.com/news/arm-mac-apple-intel,"Suggestions launch will be announced this month 
The post The Arm Mac is Nigh: Apple to Drop Intel Imminently – Reports appeared first on Computer Business Review.",other
243,Nefilim Hackers Publish Oil Firm Data Online and Continue Disruptive Campaign,"Tue, 09 Jun 2020 13:52:01 +0000",https://www.cbronline.com/news/nefilim-hackers-publish-oil-firm,"“Nefilim’s code shares many notable similarities with Nemty 2.5 ransomware""
The post Nefilim Hackers Publish Oil Firm Data Online and Continue Disruptive Campaign appeared first on Computer Business Review.",other
244,"Police Scotland: Our Datasets Are a Sprawling Mess, Send Help","Tue, 09 Jun 2020 12:19:41 +0000",https://www.cbronline.com/news/police-scotland-data-tender,"Start on-premises, then shift to cloud later... 
The post Police Scotland: Our Datasets Are a Sprawling Mess, Send Help appeared first on Computer Business Review.",other
245,"IBM Dumps Facial Recognition Software, Warns Over “Mass Surveillance and Racial Profiling”","Tue, 09 Jun 2020 08:37:35 +0000",https://www.cbronline.com/news/ibm-drops-facial-recognition,"CEO urges ""national dialogue"" on use by law enforcement
The post IBM Dumps Facial Recognition Software, Warns Over “Mass Surveillance and Racial Profiling” appeared first on Computer Business Review.",other
246,Hacking This City’s Traffic Lights Would Have Been Like Taking Cake from a Baby,"Tue, 09 Jun 2020 08:08:10 +0000",https://www.cbronline.com/news/hacking-traffic-lights,"Debug this... 
The post Hacking This City’s Traffic Lights Would Have Been Like Taking Cake from a Baby appeared first on Computer Business Review.",other
247,Five Questions with… Pulsant CEO Rob Coupland,"Mon, 08 Jun 2020 16:09:35 +0000",https://www.cbronline.com/qa/pulsant-ceo-five-questions,"""I’m pretty sure I made the right choice...""
The post Five Questions with… Pulsant CEO Rob Coupland appeared first on Computer Business Review.",other
248,NHS Data Controversy: Gov’t Forced to Release Big Tech’s Contract Terms,"Mon, 08 Jun 2020 14:07:24 +0000",https://www.cbronline.com/news/nhs-data-contracts,"Palantir touts its wares for £1... 
The post NHS Data Controversy: Gov’t Forced to Release Big Tech’s Contract Terms appeared first on Computer Business Review.",other
249,DWP Wraps Up Mammoth “Job Seeker’s” Mainframe to X86 Migration,"Mon, 08 Jun 2020 11:17:06 +0000",https://www.cbronline.com/news/dwp-job-seekers-allowance-payment-system,"6.3 billion records, 7.2 million lines of code, 29,592 batch processes, 50,000 end users, 54 databases...
The post DWP Wraps Up Mammoth “Job Seeker’s” Mainframe to X86 Migration appeared first on Computer Business Review.",data issues
250,"Security in a Post-COVID World – Your Team, Your Future","Mon, 08 Jun 2020 08:43:59 +0000",https://www.cbronline.com/opinion/security-in-a-post-covid-world-your-team-your-future,"""New tooling or intelligence approaches can help automate steps for key areas, such as security analysis and investigation""
The post Security in a Post-COVID World – Your Team, Your Future appeared first on Computer Business Review.",other
251,"Finland Tops, Afghanistan Tails New Cybersecurity Exposure Index","Mon, 08 Jun 2020 08:25:16 +0000",https://www.cbronline.com/news/cybersecurity-index-finland,"Scandinavians at it again... 
The post Finland Tops, Afghanistan Tails New Cybersecurity Exposure Index appeared first on Computer Business Review.",other
252,Cyber Criminals Unleash A Phony Recovery Tool On Ransomware Victims,"Tue, 09 Jun 2020 12:39:19 -0400",https://www.forbes.com/sites/leemathews/2020/06/09/cyber-criminals-unleash-a-phony-recovery-tool-on-ransomware-victims/,"Unsuspecting victims wind up with folders full of unusable files, encrypted with Stop DJVU and held for ransoms of nearly $1,000.",other
253,Beware—20 Million Android Users Have Now Installed These ‘Malicious’ Photo Apps,"Tue, 09 Jun 2020 07:00:00 -0400",https://www.forbes.com/sites/zakdoffman/2020/06/09/beware-20-million-android-users-must-remove-these-malicious-camera-apps-now/,"This criminal network has been playing a game of ""cat and mouse"" with Google on the Play Store, as the tech giant has ""hunted"" it down.",other
254,"When It Comes To Cybersecurity, Covid-19 Tells Us We Do Not Deserve Nice Things","Mon, 08 Jun 2020 11:16:39 -0400",https://www.forbes.com/sites/moorinsights/2020/06/08/when-it-comes-to-cybersecurity-covid-19-tells-us-we-do-not-deserve-nice-things/,Analyst Chris Wilder examines the security issues recently laid bare by the COVID-19 pandemic.,other
255,Did iPhone Customers Consent To Siri Eavesdropping On Their Conversations?,"Mon, 08 Jun 2020 11:05:52 -0400",https://www.forbes.com/sites/marcwebertobias/2020/06/08/did-iphone-customers-consent-to-siri-eavesdropping-on-their-conversations/,"In the name of collecting analytics and improving the accuracy of Siri, Apple gathered voice conversations from iPhones whose microphones acted as a bug. The problem was that phone users and those nearby did not know it.",other
256,Meet The 20-Year Old High School Grad Who Just Raised $16 Million To Secure Your Sensitive Data,"Mon, 08 Jun 2020 08:29:31 -0400",https://www.forbes.com/sites/igorbosilkovski/2020/06/08/meet-the-20-year-old-high-school-grad-who-just-raised-16-million-to-secure-your-sensitive-data/,"Dublin-based Evervault announced that it closed a $16 million Series A investment round led by Index Ventures. Existing partners Sequoia Capital, Kleiner Perkins and Frontline Ventures also participated, alongside many prominent angel investors like Facebook's ex-security chief, Alex Stamos.",other
257,Surprise WhatsApp Update Fixes Worrying New Security Problem,"Mon, 08 Jun 2020 07:57:39 -0400",https://www.forbes.com/sites/zakdoffman/2020/06/08/beware-whatsapp-users-warned-their-details-may-have-leaked/,"Following a new report into WhatsApp's latest security issue, the messaging giant has rushed out a fix.",other
258,Naked Trump Photo Debunked: Anonymous Hackers’ Dirty Laundry Not What It Seems,"Mon, 08 Jun 2020 07:57:17 -0400",https://www.forbes.com/sites/daveywinder/2020/06/08/naked-trump-photo-have-anonymous-hackers-finally-exposed-donalds-dirty-laundry-spray-tan-nude-president-floyd-protest-movement/,"Another week, another supposed Anonymous leak dishing dirt on President Trump. But is the naked Donald Trump photo published online all that it seems?",other
259,The 20 Best Cybersecurity Startups To Watch In 2020,"Mon, 08 Jun 2020 00:38:24 -0400",https://www.forbes.com/sites/louiscolumbus/2020/06/08/the-20-best-cybersecurity-startups-to-watch-in-2020/,"In 2020, 268 startups have raised a total of $4.7B, averaging $21M each with a median funding amount of $6.1M",other
260,Microsoft Issues New Strike To Chrome With This Stunning Browser Move,"Sun, 07 Jun 2020 06:09:57 -0400",https://www.forbes.com/sites/kateoflahertyuk/2020/06/07/microsoft-issues-new-strike-to-chrome-with-this-stunning-browser-move/,Microsoft's Edge has just issued a new strike to Google Chrome as the browser wars heat up.,other
261,"Windows 10 Critical Exploit Now Confirmed, Months After Microsoft’s Emergency Update","Sat, 06 Jun 2020 05:58:42 -0400",https://www.forbes.com/sites/daveywinder/2020/06/06/windows-10-critical-exploit-now-confirmed-months-after-microsofts-emergency-security-update-smbghost-cisa-warning/,U.S. Government cybersecurity agency warns malicious cyber actors are targeting Windows 10 systems still vulnerable to a three-month-old critical security flaw.,other
262,Apple Just Made A Striking New Security Move That Will Impact All Users,"Sat, 06 Jun 2020 04:09:59 -0400",https://www.forbes.com/sites/kateoflahertyuk/2020/06/06/apple-just-made-a-striking-new-security-move-that-will-impact-all-users/,"Apple has made a striking password security move that will impact all users, for the better.",other
263,Forget Google—Huawei Has A Radical New Update To Make Millions Switch Phones,"Fri, 05 Jun 2020 10:57:54 -0400",https://www.forbes.com/sites/zakdoffman/2020/06/05/forget-google-huawei-surprises-millions-of-users-with-radical-new-update/,"It may not have Google, but Huawei has just surprised the world with the ultimate phone for its times.",other
